source;source_url;target_url;relation;target_id
sche-view-comp;http://hl7belgium.org/fhir/riziv-medicationrecord/StructureDefinition/sche-view-comp;http://terminology.hl7.org/ValueSet/v3-ActCode;Bound_Exam;
sche-view-comp;http://hl7belgium.org/fhir/riziv-medicationrecord/StructureDefinition/sche-view-comp;http://hl7.org/fhir/ValueSet/doc-section-codes;Bound_Exam;
sche-view-comp;http://hl7belgium.org/fhir/riziv-medicationrecord/StructureDefinition/sche-view-comp;http://hl7.org/fhir/ValueSet/list-mode;Bound_Req;
sche-view-comp;http://hl7belgium.org/fhir/riziv-medicationrecord/StructureDefinition/sche-view-comp;http://hl7.org/fhir/ValueSet/list-order;Bound_Pref;
sche-view-comp;http://hl7belgium.org/fhir/riziv-medicationrecord/StructureDefinition/sche-view-comp;http://hl7.org/fhir/ValueSet/list-empty-reason;Bound_Pref;
sche-view-comp;http://hl7belgium.org/fhir/riziv-medicationrecord/StructureDefinition/sche-view-comp;http://hl7belgium.org/fhir/riziv-medicationrecord/StructureDefinition/MedRecordTreatment;references;MedRecordTreatment
sche-view-comp;http://hl7belgium.org/fhir/riziv-medicationrecord/StructureDefinition/sche-view-comp;http://hl7belgium.org/fhir/riziv-medicationrecord/StructureDefinition/MedRecordTreatmentLine;references;MedRecordTreatmentLine
sche-view-comp;http://hl7belgium.org/fhir/riziv-medicationrecord/StructureDefinition/sche-view-comp;http://hl7belgium.org/fhir/riziv-medicationrecord/StructureDefinition/MedRecordMedicationScheduledAdministration;references;MedRecordMedicationScheduledAdministration
be-vs-medication-summary-types;http://hl7belgium.org/fhir/riziv-medicationrecord/ValueSet/be-vs-medication-summary-types;http://hl7belgium.org/fhir/riziv-medicationrecord/CodeSystem/be-cs-medication-summary-types;valuesFrom;be-cs-medication-summary-types
medication-substitution-dispense-v1;http://hl7belgium.org/fhir/riziv-medicationrecord/ValueSet/medication-substitution-dispense-v1;http://terminology.hl7.org/ValueSet/v3-SubstanceAdminSubstitutionReason;includes;
medication-substitution-dispense-v1;http://hl7belgium.org/fhir/riziv-medicationrecord/ValueSet/medication-substitution-dispense-v1;http://terminology.hl7.org/CodeSystem/v3-ActReason;valuesFrom;
be-observation;https://www.ehealth.fgov.be/standards/fhir/core-clinical/StructureDefinition/be-observation;https://www.ehealth.fgov.be/standards/fhir/core/StructureDefinition/be-patient;references;
be-observation;https://www.ehealth.fgov.be/standards/fhir/core-clinical/StructureDefinition/be-observation;https://www.ehealth.fgov.be/standards/fhir/core/StructureDefinition/be-organization;references;
be-observation;https://www.ehealth.fgov.be/standards/fhir/core-clinical/StructureDefinition/be-observation;https://www.ehealth.fgov.be/standards/fhir/core/StructureDefinition/be-practitionerrole;references;
be-observation;https://www.ehealth.fgov.be/standards/fhir/core-clinical/StructureDefinition/be-observation;https://www.ehealth.fgov.be/standards/fhir/core/StructureDefinition/be-practitioner;references;
be-problem;https://www.ehealth.fgov.be/standards/fhir/core-clinical/StructureDefinition/be-problem;https://www.ehealth.fgov.be/standards/fhir/core-clinical/StructureDefinition/be-ext-problem-origin-type;extension;be-ext-problem-origin-type
be-problem;https://www.ehealth.fgov.be/standards/fhir/core-clinical/StructureDefinition/be-problem;https://www.ehealth.fgov.be/standards/fhir/core-clinical/ValueSet/be-vs-problem-category;Bound_Ext;be-vs-problem-category
be-problem;https://www.ehealth.fgov.be/standards/fhir/core-clinical/StructureDefinition/be-problem;https://www.ehealth.fgov.be/standards/fhir/core-clinical/ValueSet/be-vs-problem-code;Bound_Ext;be-vs-problem-code
be-problem;https://www.ehealth.fgov.be/standards/fhir/core-clinical/StructureDefinition/be-problem;https://www.ehealth.fgov.be/standards/fhir/core-clinical/ValueSet/be-vs-bodysite;Bound_Req;be-vs-bodysite
be-problem;https://www.ehealth.fgov.be/standards/fhir/core-clinical/StructureDefinition/be-problem;https://www.ehealth.fgov.be/standards/fhir/core-clinical/StructureDefinition/be-ext-laterality;extension;be-ext-laterality
be-problem;https://www.ehealth.fgov.be/standards/fhir/core-clinical/StructureDefinition/be-problem;https://www.ehealth.fgov.be/standards/fhir/core/StructureDefinition/be-patient;references;
be-problem;https://www.ehealth.fgov.be/standards/fhir/core-clinical/StructureDefinition/be-problem;https://www.ehealth.fgov.be/standards/fhir/core/StructureDefinition/be-practitioner;references;
be-problem;https://www.ehealth.fgov.be/standards/fhir/core-clinical/StructureDefinition/be-problem;https://www.ehealth.fgov.be/standards/fhir/core/StructureDefinition/be-practitionerrole;references;
be-scoreresult;https://www.ehealth.fgov.be/standards/fhir/core-clinical/StructureDefinition/be-scoreresult;https://www.ehealth.fgov.be/standards/fhir/core-clinical/ValueSet/be-vs-scorecategory;Bound_Req;be-vs-scorecategory
be-scoreresult;https://www.ehealth.fgov.be/standards/fhir/core-clinical/StructureDefinition/be-scoreresult;https://www.ehealth.fgov.be/standards/fhir/core-clinical/ValueSet/be-vs-score;Bound_Req;be-vs-score
be-scoreresult;https://www.ehealth.fgov.be/standards/fhir/core-clinical/StructureDefinition/be-scoreresult;https://www.ehealth.fgov.be/standards/fhir/core/StructureDefinition/be-patient;references;
be-scoreresult;https://www.ehealth.fgov.be/standards/fhir/core-clinical/StructureDefinition/be-scoreresult;https://www.ehealth.fgov.be/standards/fhir/core/StructureDefinition/be-practitioner;references;
be-scoreresult;https://www.ehealth.fgov.be/standards/fhir/core-clinical/StructureDefinition/be-scoreresult;https://www.ehealth.fgov.be/standards/fhir/core/StructureDefinition/be-practitionerrole;references;
be-scoreresult;https://www.ehealth.fgov.be/standards/fhir/core-clinical/StructureDefinition/be-scoreresult;https://www.ehealth.fgov.be/standards/fhir/core/StructureDefinition/be-organization;references;
be-scoreresult;https://www.ehealth.fgov.be/standards/fhir/core-clinical/StructureDefinition/be-scoreresult;https://www.ehealth.fgov.be/standards/fhir/core-clinical/StructureDefinition/be-ext-laterality;extension;be-ext-laterality
be-vs-bodysite;https://www.ehealth.fgov.be/standards/fhir/core-clinical/ValueSet/be-vs-bodysite;https://www.ehealth.fgov.be/standards/fhir/core-clinical/CodeSystem/be-cs-bodysite;valuesFrom;be-cs-bodysite
be-vs-laterality;https://www.ehealth.fgov.be/standards/fhir/core-clinical/ValueSet/be-vs-laterality;http://snomed.info/sct;valuesFrom;
be-vs-problem-category;https://www.ehealth.fgov.be/standards/fhir/core-clinical/ValueSet/be-vs-problem-category;https://www.ehealth.fgov.be/standards/fhir/core-clinical/CodeSystem/be-cs-problem-category;valuesFrom;be-cs-problem-category
be-vs-problem-origin-type;https://www.ehealth.fgov.be/standards/fhir/core-clinical/ValueSet/be-vs-problem-origin-type;https://www.ehealth.fgov.be/standards/fhir/core-clinical/CodeSystem/be-cs-problem-origin-type;valuesFrom;be-cs-problem-origin-type
be-vs-reaction-manifestation-code;https://www.ehealth.fgov.be/standards/fhir/core-clinical/ValueSet/be-vs-reaction-manifestation-code;http://snomed.info/sct;valuesFrom;
be-vs-score;https://www.ehealth.fgov.be/standards/fhir/core-clinical/ValueSet/be-vs-score;https://www.ehealth.fgov.be/standards/fhir/core-clinical/CodeSystem/be-cs-score;valuesFrom;be-cs-score
be-vs-scorecategory;https://www.ehealth.fgov.be/standards/fhir/core-clinical/ValueSet/be-vs-scorecategory;https://www.ehealth.fgov.be/standards/fhir/core-clinical/CodeSystem/be-cs-score-category;valuesFrom;be-cs-score-category
be-vaccination;https://www.ehealth.fgov.be/standards/fhir/vaccination/StructureDefinition/be-vaccination;https://www.ehealth.fgov.be/standards/fhir/vaccination/StructureDefinition/be-ext-vaccination-originalorder;extension;be-ext-vaccination-originalorder
be-vaccination;https://www.ehealth.fgov.be/standards/fhir/vaccination/StructureDefinition/be-vaccination;https://www.ehealth.fgov.be/standards/fhir/vaccination/StructureDefinition/be-ext-administeredProduct;extension;be-ext-administeredProduct
be-vaccination;https://www.ehealth.fgov.be/standards/fhir/vaccination/StructureDefinition/be-vaccination;https://www.ehealth.fgov.be/standards/fhir/vaccination/StructureDefinition/be-ext-vaccination-location;extension;be-ext-vaccination-location
be-vaccination;https://www.ehealth.fgov.be/standards/fhir/vaccination/StructureDefinition/be-vaccination;https://www.ehealth.fgov.be/standards/fhir/vaccination/StructureDefinition/be-ext-vaccination-confirmationStatus;extension;be-ext-vaccination-confirmationStatus
be-vaccination;https://www.ehealth.fgov.be/standards/fhir/vaccination/StructureDefinition/be-vaccination;https://www.ehealth.fgov.be/standards/fhir/core/StructureDefinition/be-ext-recorder;extension;
be-vaccination;https://www.ehealth.fgov.be/standards/fhir/vaccination/StructureDefinition/be-vaccination;https://www.ehealth.fgov.be/standards/fhir/vaccination/ValueSet/be-vs-vaccination-status-reason;Bound_Req;be-vs-vaccination-status-reason
be-vaccination;https://www.ehealth.fgov.be/standards/fhir/vaccination/StructureDefinition/be-vaccination;https://www.ehealth.fgov.be/standards/fhir/vaccination/ValueSet/be-vs-vaccine-code;Bound_Req;be-vs-vaccine-code
be-vaccination;https://www.ehealth.fgov.be/standards/fhir/vaccination/StructureDefinition/be-vaccination;https://www.ehealth.fgov.be/standards/fhir/core/StructureDefinition/be-patient;references;
be-vaccination;https://www.ehealth.fgov.be/standards/fhir/vaccination/StructureDefinition/be-vaccination;https://www.ehealth.fgov.be/standards/fhir/vaccination/ValueSet/be-vs-vaccination-bodysite;Bound_Req;be-vs-vaccination-bodysite
be-vaccination;https://www.ehealth.fgov.be/standards/fhir/vaccination/StructureDefinition/be-vaccination;https://www.ehealth.fgov.be/standards/fhir/vaccination/ValueSet/be-vs-vaccination-administration-route;Bound_Req;be-vs-vaccination-administration-route
be-vaccination;https://www.ehealth.fgov.be/standards/fhir/vaccination/StructureDefinition/be-vaccination;https://www.ehealth.fgov.be/standards/fhir/core/StructureDefinition/be-practitioner;references;
be-vaccination;https://www.ehealth.fgov.be/standards/fhir/vaccination/StructureDefinition/be-vaccination;https://www.ehealth.fgov.be/standards/fhir/core/StructureDefinition/be-organization;references;
be-vaccination;https://www.ehealth.fgov.be/standards/fhir/vaccination/StructureDefinition/be-vaccination;https://www.ehealth.fgov.be/standards/fhir/core/StructureDefinition/be-practitionerrole;references;
be-vaccination;https://www.ehealth.fgov.be/standards/fhir/vaccination/StructureDefinition/be-vaccination;https://www.ehealth.fgov.be/standards/fhir/vaccination/ValueSet/be-vs-vaccine-target-disease;Bound_Exam;be-vs-vaccine-target-disease
be-vs-care-location;https://www.ehealth.fgov.be/standards/fhir/vaccination/ValueSet/be-vs-care-location;https://www.ehealth.fgov.be/standards/fhir/vaccination/CodeSystem/be-cs-care-location;valuesFrom;be-cs-care-location
be-vs-vaccination-administration-route;https://www.ehealth.fgov.be/standards/fhir/vaccination/ValueSet/be-vs-vaccination-administration-route;https://www.ehealth.fgov.be/standards/fhir/vaccination/CodeSystem/be-cs-vaccination-administration-route;valuesFrom;be-cs-vaccination-administration-route
be-vs-vaccination-bodysite;https://www.ehealth.fgov.be/standards/fhir/vaccination/ValueSet/be-vs-vaccination-bodysite;http://terminology.hl7.org/CodeSystem/v3-ActSite;valuesFrom;
be-vs-vaccination-confirmation-status;https://www.ehealth.fgov.be/standards/fhir/vaccination/ValueSet/be-vs-vaccination-confirmation-status;https://www.ehealth.fgov.be/standards/fhir/vaccination/CodeSystem/be-cs-vaccination-confirmation-status;valuesFrom;be-cs-vaccination-confirmation-status
be-vs-vaccination-status-reason;https://www.ehealth.fgov.be/standards/fhir/vaccination/ValueSet/be-vs-vaccination-status-reason;https://www.ehealth.fgov.be/standards/fhir/vaccination/CodeSystem/be-cs-vaccination-status-reason;valuesFrom;be-cs-vaccination-status-reason
be-vs-vaccine-code;https://www.ehealth.fgov.be/standards/fhir/vaccination/ValueSet/be-vs-vaccine-code;https://www.ehealth.fgov.be/standards/fhir/vaccination/CodeSystem/be-cs-vaccine-code;valuesFrom;be-cs-vaccine-code
be-vs-vaccine-code;https://www.ehealth.fgov.be/standards/fhir/vaccination/ValueSet/be-vs-vaccine-code;http://snomed.info/sct;valuesFrom;
be-vs-vaccine-target-disease;https://www.ehealth.fgov.be/standards/fhir/vaccination/ValueSet/be-vs-vaccine-target-disease;https://www.ehealth.fgov.be/standards/fhir/vaccination/CodeSystem/be-cs-vaccine-target-disease;valuesFrom;be-cs-vaccine-target-disease
be-communication;https://www.ehealth.fgov.be/standards/fhir/care-coordination/StructureDefinition/be-communication;https://www.ehealth.fgov.be/standards/fhir/core/StructureDefinition/be-patient;references;
be-communication;https://www.ehealth.fgov.be/standards/fhir/care-coordination/StructureDefinition/be-communication;https://www.ehealth.fgov.be/standards/fhir/care-coordination/ValueSet/be-vs-diarytopic;Bound_Pref;be-vs-diarytopic
be-communication;https://www.ehealth.fgov.be/standards/fhir/care-coordination/StructureDefinition/be-communication;https://www.ehealth.fgov.be/standards/fhir/core/StructureDefinition/be-practitioner;references;
be-communication;https://www.ehealth.fgov.be/standards/fhir/care-coordination/StructureDefinition/be-communication;https://www.ehealth.fgov.be/standards/fhir/core/StructureDefinition/be-practitionerrole;references;
be-communication;https://www.ehealth.fgov.be/standards/fhir/care-coordination/StructureDefinition/be-communication;https://www.ehealth.fgov.be/standards/fhir/core/StructureDefinition/be-organization;references;
be-homecare-plan;https://www.ehealth.fgov.be/standards/fhir/care-coordination/StructureDefinition/be-homecare-plan;https://www.ehealth.fgov.be/standards/fhir/care-coordination/StructureDefinition/be-homecare-plan;references;be-homecare-plan
be-homecare-plan;https://www.ehealth.fgov.be/standards/fhir/care-coordination/StructureDefinition/be-homecare-plan;https://www.ehealth.fgov.be/standards/fhir/core/StructureDefinition/be-patient;references;
be-homecare-plan;https://www.ehealth.fgov.be/standards/fhir/care-coordination/StructureDefinition/be-homecare-plan;https://www.ehealth.fgov.be/standards/fhir/core/StructureDefinition/be-practitioner;references;
be-homecare-plan;https://www.ehealth.fgov.be/standards/fhir/care-coordination/StructureDefinition/be-homecare-plan;https://www.ehealth.fgov.be/standards/fhir/core/StructureDefinition/be-practitionerrole;references;
be-homecare-plan;https://www.ehealth.fgov.be/standards/fhir/care-coordination/StructureDefinition/be-homecare-plan;https://www.ehealth.fgov.be/standards/fhir/core/StructureDefinition/be-organization;references;
be-homecare-plan;https://www.ehealth.fgov.be/standards/fhir/care-coordination/StructureDefinition/be-homecare-plan;https://www.ehealth.fgov.be/standards/fhir/care-coordination/StructureDefinition/be-homecare-team;references;be-homecare-team
be-homecare-team;https://www.ehealth.fgov.be/standards/fhir/care-coordination/StructureDefinition/be-homecare-team;https://www.ehealth.fgov.be/standards/fhir/core/StructureDefinition/be-patient;references;
be-homecare-team;https://www.ehealth.fgov.be/standards/fhir/care-coordination/StructureDefinition/be-homecare-team;https://www.ehealth.fgov.be/standards/fhir/core/StructureDefinition/be-practitioner;references;
be-homecare-team;https://www.ehealth.fgov.be/standards/fhir/care-coordination/StructureDefinition/be-homecare-team;https://www.ehealth.fgov.be/standards/fhir/core/StructureDefinition/be-organization;references;
be-homecare-team;https://www.ehealth.fgov.be/standards/fhir/care-coordination/StructureDefinition/be-homecare-team;https://www.ehealth.fgov.be/standards/fhir/care-coordination/StructureDefinition/be-homecare-team;references;be-homecare-team
be-vs-diarytopic;https://www.ehealth.fgov.be/standards/fhir/care-coordination/ValueSet/be-vs-diarytopic;https://www.ehealth.fgov.be/standards/fhir/care-coordination/CodeSystem/be-cs-diarytopic;valuesFrom;be-cs-diarytopic
be-lab-prescription;https://www.ehealth.fgov.be/standards/fhir/referral/StructureDefinition/be-lab-prescription;http://hl7.org/fhir/ValueSet/languages;Bound_Pref;
be-lab-prescription;https://www.ehealth.fgov.be/standards/fhir/referral/StructureDefinition/be-lab-prescription;http://hl7.org/fhir/StructureDefinition/request-statusReason;extension;
be-lab-prescription;https://www.ehealth.fgov.be/standards/fhir/referral/StructureDefinition/be-lab-prescription;>NoType<;Bound_Exam;
be-lab-prescription;https://www.ehealth.fgov.be/standards/fhir/referral/StructureDefinition/be-lab-prescription;https://www.ehealth.fgov.be/standards/fhir/referral/ValueSet/be-vs-reason-referral-status;Bound_Ext;be-vs-reason-referral-status
be-lab-prescription;https://www.ehealth.fgov.be/standards/fhir/referral/StructureDefinition/be-lab-prescription;https://www.ehealth.fgov.be/standards/fhir/referral/StructureDefinition/be-ext-inform-party;extension;be-ext-inform-party
be-lab-prescription;https://www.ehealth.fgov.be/standards/fhir/referral/StructureDefinition/be-lab-prescription;https://www.ehealth.fgov.be/standards/fhir/referral/StructureDefinition/be-co-prescriber;extension;be-co-prescriber
be-lab-prescription;https://www.ehealth.fgov.be/standards/fhir/referral/StructureDefinition/be-lab-prescription;https://www.ehealth.fgov.be/standards/fhir/referral/StructureDefinition/be-ext-validity-period;extension;be-ext-validity-period
be-lab-prescription;https://www.ehealth.fgov.be/standards/fhir/referral/StructureDefinition/be-lab-prescription;https://www.ehealth.fgov.be/standards/fhir/referral/StructureDefinition/be-ext-execution-period;extension;be-ext-execution-period
be-lab-prescription;https://www.ehealth.fgov.be/standards/fhir/referral/StructureDefinition/be-lab-prescription;https://www.ehealth.fgov.be/standards/fhir/referral/StructureDefinition/be-ext-lastest-end-date;extension;be-ext-lastest-end-date
be-lab-prescription;https://www.ehealth.fgov.be/standards/fhir/referral/StructureDefinition/be-lab-prescription;https://www.ehealth.fgov.be/standards/fhir/referral/StructureDefinition/be-intended-performer;extension;be-intended-performer
be-lab-prescription;https://www.ehealth.fgov.be/standards/fhir/referral/StructureDefinition/be-lab-prescription;https://www.ehealth.fgov.be/standards/fhir/referral/StructureDefinition/be-ext-proposal-type;extension;be-ext-proposal-type
be-lab-prescription;https://www.ehealth.fgov.be/standards/fhir/referral/StructureDefinition/be-lab-prescription;https://www.ehealth.fgov.be/standards/fhir/referral/StructureDefinition/be-ext-task-reference;extension;be-ext-task-reference
be-lab-prescription;https://www.ehealth.fgov.be/standards/fhir/referral/StructureDefinition/be-lab-prescription;https://www.ehealth.fgov.be/standards/fhir/referral/StructureDefinition/be-ext-urgent-communication;extension;be-ext-urgent-communication
be-lab-prescription;https://www.ehealth.fgov.be/standards/fhir/referral/StructureDefinition/be-lab-prescription;http://hl7.org/fhir/ValueSet/identifier-use;Bound_Req;
be-lab-prescription;https://www.ehealth.fgov.be/standards/fhir/referral/StructureDefinition/be-lab-prescription;http://hl7.org/fhir/ValueSet/identifier-type;Bound_Ext;
be-lab-prescription;https://www.ehealth.fgov.be/standards/fhir/referral/StructureDefinition/be-lab-prescription;http://hl7.org/fhir/StructureDefinition/Organization;references;
be-lab-prescription;https://www.ehealth.fgov.be/standards/fhir/referral/StructureDefinition/be-lab-prescription;http://hl7.org/fhir/StructureDefinition/ActivityDefinition;references;
be-lab-prescription;https://www.ehealth.fgov.be/standards/fhir/referral/StructureDefinition/be-lab-prescription;http://hl7.org/fhir/StructureDefinition/PlanDefinition;references;
be-lab-prescription;https://www.ehealth.fgov.be/standards/fhir/referral/StructureDefinition/be-lab-prescription;http://hl7.org/fhir/StructureDefinition/CarePlan;references;
be-lab-prescription;https://www.ehealth.fgov.be/standards/fhir/referral/StructureDefinition/be-lab-prescription;http://hl7.org/fhir/StructureDefinition/ServiceRequest;references;
be-lab-prescription;https://www.ehealth.fgov.be/standards/fhir/referral/StructureDefinition/be-lab-prescription;http://hl7.org/fhir/StructureDefinition/MedicationRequest;references;
be-lab-prescription;https://www.ehealth.fgov.be/standards/fhir/referral/StructureDefinition/be-lab-prescription;http://hl7.org/fhir/ValueSet/request-status;Bound_Req;
be-lab-prescription;https://www.ehealth.fgov.be/standards/fhir/referral/StructureDefinition/be-lab-prescription;http://hl7.org/fhir/ValueSet/request-intent;Bound_Req;
be-lab-prescription;https://www.ehealth.fgov.be/standards/fhir/referral/StructureDefinition/be-lab-prescription;https://www.ehealth.fgov.be/standards/fhir/referral/ValueSet/be-vs-referral-category;Bound_Ext;be-vs-referral-category
be-lab-prescription;https://www.ehealth.fgov.be/standards/fhir/referral/StructureDefinition/be-lab-prescription;http://hl7.org/fhir/ValueSet/request-priority;Bound_Req;
be-lab-prescription;https://www.ehealth.fgov.be/standards/fhir/referral/StructureDefinition/be-lab-prescription;http://hl7.org/fhir/ValueSet/procedure-code;Bound_Exam;
be-lab-prescription;https://www.ehealth.fgov.be/standards/fhir/referral/StructureDefinition/be-lab-prescription;http://hl7.org/fhir/ValueSet/servicerequest-orderdetail;Bound_Exam;
be-lab-prescription;https://www.ehealth.fgov.be/standards/fhir/referral/StructureDefinition/be-lab-prescription;http://hl7.org/fhir/StructureDefinition/Group;references;
be-lab-prescription;https://www.ehealth.fgov.be/standards/fhir/referral/StructureDefinition/be-lab-prescription;http://hl7.org/fhir/StructureDefinition/Location;references;
be-lab-prescription;https://www.ehealth.fgov.be/standards/fhir/referral/StructureDefinition/be-lab-prescription;http://hl7.org/fhir/StructureDefinition/Device;references;
be-lab-prescription;https://www.ehealth.fgov.be/standards/fhir/referral/StructureDefinition/be-lab-prescription;https://www.ehealth.fgov.be/standards/fhir/core/StructureDefinition/be-patient;references;
be-lab-prescription;https://www.ehealth.fgov.be/standards/fhir/referral/StructureDefinition/be-lab-prescription;http://hl7.org/fhir/StructureDefinition/Encounter;references;
be-lab-prescription;https://www.ehealth.fgov.be/standards/fhir/referral/StructureDefinition/be-lab-prescription;http://hl7.org/fhir/ValueSet/medication-as-needed-reason;Bound_Exam;
be-lab-prescription;https://www.ehealth.fgov.be/standards/fhir/referral/StructureDefinition/be-lab-prescription;http://hl7.org/fhir/StructureDefinition/RelatedPerson;references;
be-lab-prescription;https://www.ehealth.fgov.be/standards/fhir/referral/StructureDefinition/be-lab-prescription;https://www.ehealth.fgov.be/standards/fhir/core/StructureDefinition/be-organization;references;
be-lab-prescription;https://www.ehealth.fgov.be/standards/fhir/referral/StructureDefinition/be-lab-prescription;https://www.ehealth.fgov.be/standards/fhir/core/StructureDefinition/be-practitioner;references;
be-lab-prescription;https://www.ehealth.fgov.be/standards/fhir/referral/StructureDefinition/be-lab-prescription;https://www.ehealth.fgov.be/standards/fhir/core/StructureDefinition/be-practitionerrole;references;
be-lab-prescription;https://www.ehealth.fgov.be/standards/fhir/referral/StructureDefinition/be-lab-prescription;http://hl7.org/fhir/ValueSet/participant-role;Bound_Exam;
be-lab-prescription;https://www.ehealth.fgov.be/standards/fhir/referral/StructureDefinition/be-lab-prescription;http://hl7.org/fhir/StructureDefinition/CareTeam;references;
be-lab-prescription;https://www.ehealth.fgov.be/standards/fhir/referral/StructureDefinition/be-lab-prescription;http://hl7.org/fhir/StructureDefinition/HealthcareService;references;
be-lab-prescription;https://www.ehealth.fgov.be/standards/fhir/referral/StructureDefinition/be-lab-prescription;http://terminology.hl7.org/ValueSet/v3-ServiceDeliveryLocationRoleType;Bound_Exam;
be-lab-prescription;https://www.ehealth.fgov.be/standards/fhir/referral/StructureDefinition/be-lab-prescription;http://hl7.org/fhir/ValueSet/procedure-reason;Bound_Exam;
be-lab-prescription;https://www.ehealth.fgov.be/standards/fhir/referral/StructureDefinition/be-lab-prescription;http://hl7.org/fhir/StructureDefinition/Condition;references;
be-lab-prescription;https://www.ehealth.fgov.be/standards/fhir/referral/StructureDefinition/be-lab-prescription;http://hl7.org/fhir/StructureDefinition/Observation;references;
be-lab-prescription;https://www.ehealth.fgov.be/standards/fhir/referral/StructureDefinition/be-lab-prescription;http://hl7.org/fhir/StructureDefinition/DiagnosticReport;references;
be-lab-prescription;https://www.ehealth.fgov.be/standards/fhir/referral/StructureDefinition/be-lab-prescription;http://hl7.org/fhir/StructureDefinition/DocumentReference;references;
be-lab-prescription;https://www.ehealth.fgov.be/standards/fhir/referral/StructureDefinition/be-lab-prescription;http://hl7.org/fhir/StructureDefinition/Coverage;references;
be-lab-prescription;https://www.ehealth.fgov.be/standards/fhir/referral/StructureDefinition/be-lab-prescription;http://hl7.org/fhir/StructureDefinition/ClaimResponse;references;
be-lab-prescription;https://www.ehealth.fgov.be/standards/fhir/referral/StructureDefinition/be-lab-prescription;http://hl7.org/fhir/StructureDefinition/Resource;references;
be-lab-prescription;https://www.ehealth.fgov.be/standards/fhir/referral/StructureDefinition/be-lab-prescription;http://hl7.org/fhir/StructureDefinition/Specimen;references;
be-lab-prescription;https://www.ehealth.fgov.be/standards/fhir/referral/StructureDefinition/be-lab-prescription;http://hl7.org/fhir/ValueSet/body-site;Bound_Exam;
be-lab-prescription;https://www.ehealth.fgov.be/standards/fhir/referral/StructureDefinition/be-lab-prescription;http://hl7.org/fhir/StructureDefinition/Provenance;references;
be-referralprescription-diagnosticimaging;https://www.ehealth.fgov.be/standards/fhir/referral/StructureDefinition/be-referralprescription-diagnosticimaging;http://hl7.org/fhir/ValueSet/languages;Bound_Pref;
be-referralprescription-diagnosticimaging;https://www.ehealth.fgov.be/standards/fhir/referral/StructureDefinition/be-referralprescription-diagnosticimaging;http://hl7.org/fhir/StructureDefinition/request-statusReason;extension;
be-referralprescription-diagnosticimaging;https://www.ehealth.fgov.be/standards/fhir/referral/StructureDefinition/be-referralprescription-diagnosticimaging;>NoType<;Bound_Exam;
be-referralprescription-diagnosticimaging;https://www.ehealth.fgov.be/standards/fhir/referral/StructureDefinition/be-referralprescription-diagnosticimaging;https://www.ehealth.fgov.be/standards/fhir/referral/ValueSet/be-vs-reason-referral-status;Bound_Ext;be-vs-reason-referral-status
be-referralprescription-diagnosticimaging;https://www.ehealth.fgov.be/standards/fhir/referral/StructureDefinition/be-referralprescription-diagnosticimaging;https://www.ehealth.fgov.be/standards/fhir/referral/StructureDefinition/be-ext-inform-party;extension;be-ext-inform-party
be-referralprescription-diagnosticimaging;https://www.ehealth.fgov.be/standards/fhir/referral/StructureDefinition/be-referralprescription-diagnosticimaging;https://www.ehealth.fgov.be/standards/fhir/referral/StructureDefinition/be-co-prescriber;extension;be-co-prescriber
be-referralprescription-diagnosticimaging;https://www.ehealth.fgov.be/standards/fhir/referral/StructureDefinition/be-referralprescription-diagnosticimaging;https://www.ehealth.fgov.be/standards/fhir/referral/StructureDefinition/be-ext-validity-period;extension;be-ext-validity-period
be-referralprescription-diagnosticimaging;https://www.ehealth.fgov.be/standards/fhir/referral/StructureDefinition/be-referralprescription-diagnosticimaging;https://www.ehealth.fgov.be/standards/fhir/referral/StructureDefinition/be-ext-execution-period;extension;be-ext-execution-period
be-referralprescription-diagnosticimaging;https://www.ehealth.fgov.be/standards/fhir/referral/StructureDefinition/be-referralprescription-diagnosticimaging;https://www.ehealth.fgov.be/standards/fhir/referral/StructureDefinition/be-ext-lastest-end-date;extension;be-ext-lastest-end-date
be-referralprescription-diagnosticimaging;https://www.ehealth.fgov.be/standards/fhir/referral/StructureDefinition/be-referralprescription-diagnosticimaging;https://www.ehealth.fgov.be/standards/fhir/referral/StructureDefinition/be-intended-performer;extension;be-intended-performer
be-referralprescription-diagnosticimaging;https://www.ehealth.fgov.be/standards/fhir/referral/StructureDefinition/be-referralprescription-diagnosticimaging;https://www.ehealth.fgov.be/standards/fhir/referral/StructureDefinition/be-ext-proposal-type;extension;be-ext-proposal-type
be-referralprescription-diagnosticimaging;https://www.ehealth.fgov.be/standards/fhir/referral/StructureDefinition/be-referralprescription-diagnosticimaging;https://www.ehealth.fgov.be/standards/fhir/referral/StructureDefinition/be-ext-task-reference;extension;be-ext-task-reference
be-referralprescription-diagnosticimaging;https://www.ehealth.fgov.be/standards/fhir/referral/StructureDefinition/be-referralprescription-diagnosticimaging;https://www.ehealth.fgov.be/standards/fhir/referral/StructureDefinition/be-ext-supporting-info;extension;be-ext-supporting-info
be-referralprescription-diagnosticimaging;https://www.ehealth.fgov.be/standards/fhir/referral/StructureDefinition/be-referralprescription-diagnosticimaging;https://www.ehealth.fgov.be/standards/fhir/referral/StructureDefinition/be-ext-contraindication;extension;be-ext-contraindication
